,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
3505,GOD IS REAL!,UgyeFm5DuesL99EG-tN4AaABAg,http://www.youtube.com/channel/UCkOZ4w2ZbUbMHD01w_iIRLw,@manlikehottman,0,1,2023-12-28 08:09:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3506,What about the rugby world cup? Asking on behalf of South Africa😅,UgyWYu6nEfaKUFZxMuJ4AaABAg,http://www.youtube.com/channel/UCjwmSGe--XblYSXKUg1ovQw,@MrAndrewjamescollett,0,0,2023-12-28 08:07:05+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3507,Sooo we not gonna add gta 6 trailer Alriiiiiiight,Ugz-_V2BIPm9oEdNRLN4AaABAg,http://www.youtube.com/channel/UCnuqF3jKQX2VArDNn30LZSw,@almighty_chaka829,0,0,2023-12-28 08:05:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3508,okay that was depressing,UgzE91-Xklz0-jxuaHp4AaABAg,http://www.youtube.com/channel/UCiujovtJvn0w9C9_wVJq-Aw,@Kabeer670,0,0,2023-12-28 08:03:32+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3509,"I feel like I just watched an entire lifetime
Thank you Vox.",UgzV5tiQPtKPRec8l214AaABAg,http://www.youtube.com/channel/UCGVIS6-K1lxLHZf_cz5_gCg,@sophiasnowy6984,0,0,2023-12-28 08:02:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3510,2023 was the worst year of my life,Ugz8GKCeq_tJ7fHLIqF4AaABAg,http://www.youtube.com/channel/UC1iqQsNzzq4QhHeiqf-Gn1Q,@CH-AWAIS,0,1,2023-12-28 07:58:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3511,U MISSED THE ENTIRE G20 SUMMIT!,UgzFZviE1N5pzOI3Mm54AaABAg,http://www.youtube.com/channel/UC5xzwvWXMteby6baXzwOA7g,@kaushalvyasofficial,0,0,2023-12-28 07:53:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3512,Where's Ocean Gate Submarine Imploded,UgzfCNLAaAWlOweXTz14AaABAg,http://www.youtube.com/channel/UCWrOKnpstqmEulU7otB_lqg,@Zwamzom3,3,2,2023-12-28 07:52:57+00:00,sJs_64OUpEs,3,"2023, in 7 minutes",2023-12-28
3513,Pathan refeerence ❤,UgzyTdDHQc8W7IctQJR4AaABAg,http://www.youtube.com/channel/UCLZKToLUqrEYjVD7epf-MMQ,@tamedlens7907,0,1,2023-12-28 07:52:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3514,"Watching this makes me question if there's a point to any of it. I know it's meant to be hopeful, but it's increasingly hard to see the good beyond so much bad.",UgzKGb5xA0HTSJ5NTY14AaABAg,http://www.youtube.com/channel/UCIfnJy1JKYy_osiFhwLSn5Q,@harper5378,0,1,2023-12-28 07:51:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3515,this is our new youtube rewind,Ugx-iBM4zkSB4J_cgZ94AaABAg,http://www.youtube.com/channel/UC6tF9tLqozvVUoHQ00l5F3A,@loverenjun,0,1,2023-12-28 07:50:58+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3516,2023 was probably the most dystopian year in our lifetimes. I can’t imagine what the next few years will be like after everything that’s happens Jesus Christ,UgwpOjBJOrg-4MagZ-V4AaABAg,http://www.youtube.com/channel/UCcGRQUYxpzgYFId5Pv8MWHA,@Zoo-gt3cf,0,2,2023-12-28 07:47:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3517,Free palestine 🇵🇸,Ugy9oezcNoss1zMZN0B4AaABAg,http://www.youtube.com/channel/UCtlKDJHUKRenixoXT0d2S9w,@zains6280,0,1,2023-12-28 07:46:24+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3518,What a sad year 😔,Ugx3WBdPeN9BVquA2aN4AaABAg,http://www.youtube.com/channel/UC8Z8VT4jIXvCShmN7MwlDkQ,@SweetCinnamonAlmond,0,0,2023-12-28 07:43:40+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3519,It's like this year gave me a double espresso shot of all the ANXIETY and EXISTENTIAL DREAD from the past year bottled into 8 terribly shortened minutes. Literally wish I didn't click on this video,UgxTlni4sCD3Rm4_c0l4AaABAg,http://www.youtube.com/channel/UC6Gn61zpGUGWVIjRK9QvlJA,@henrybae276,0,0,2023-12-28 07:42:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3520,and thats only news that affects the US.,Ugz3J9nTeHgasdHGhiJ4AaABAg,http://www.youtube.com/channel/UCCFaprxp2CLPJM7lsa3LdzA,@alexandro0os,0,0,2023-12-28 07:40:05+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3521,It feels like a year has passed by me in a blink of an eye,Ugzi8nHL4_l9fzqctNV4AaABAg,http://www.youtube.com/channel/UCBiX_bPgQ42mJeTFXjRjt-Q,@FC-BS,0,0,2023-12-28 07:39:54+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3522,"My sister is in this video! 3:15
They didn’t link her actual tiktok, it’s jennyfromthevoid.",UgxsRRkAxRL-6D3hT254AaABAg,http://www.youtube.com/channel/UCslxUZwP1aTTF-bQHjhul6Q,@abig_old_swan,0,1,2023-12-28 07:38:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3523,This video was so self indulgent. Ugh,UgydSVD9p31DB_anre54AaABAg,http://www.youtube.com/channel/UCLosC-dXLLlfrl2NGGSRrAQ,@Vic_tori_veganmaui,0,1,2023-12-28 07:37:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3524,A lot of this is American stuff. So America is the world now huh? Hmmm…,UgyOH5Ypo-RfceDPbdd4AaABAg,http://www.youtube.com/channel/UCds8KFZjrPOOrn0UmQDJuKQ,@benjaminnel5891,0,1,2023-12-28 07:35:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3525,from the river to the sea Palestine will be free,Ugww-ojxvJ8e9MHw8zZ4AaABAg,http://www.youtube.com/channel/UC_2vCTLrKRDS_ZxRf3NVzUg,@jiklojsa,0,1,2023-12-28 07:33:14+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3526,No cricket world cup?,Ugy48EtKCp75taKuq5l4AaABAg,http://www.youtube.com/channel/UCoLlAM5kFBLX1QBc7LgNKWg,@arjunsharma6502,0,0,2023-12-28 07:33:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3527,One word: Chaotic,UgzZx55ihAEsdL42hO94AaABAg,http://www.youtube.com/channel/UCAeHfjHnuKO4vyTDaQhqOJw,@kenzo9726,0,0,2023-12-28 07:31:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3528,The duality of humanity can never be underestimated it is chaotic yet magical in what it can achieve.,UgyVViZDLZgadf5JFHB4AaABAg,http://www.youtube.com/channel/UCRNTRhN8vqwBnmL8baOAgdA,@anothershellcialistturtle8568,0,0,2023-12-28 07:30:11+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3529,There rlly hasn’t been a “good year” since 2018 😢,Ugza-lP2GOoDSu8cubp4AaABAg,http://www.youtube.com/channel/UCw9KUx4o-nz_X8hKGwGWM4w,@dotalbo8279,0,0,2023-12-28 07:29:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3530,"2020 still is the biggest year in my lifetime as far as I'm aware, but man these years since have felt like a whirlwind for sure",UgxkZDqXxJzsvbxfNDx4AaABAg,http://www.youtube.com/channel/UCGOedAbFyW1Bi050w4TAmWQ,@phil_matic,1,0,2023-12-28 07:28:09+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-28
3531,Why i dont watch the news,UgwHv8ZYkmFldh37DPB4AaABAg,http://www.youtube.com/channel/UCL0GZyYT8epmB9dnVDmDurg,@zachary4090,0,0,2023-12-28 07:27:24+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3532,Where is Gta 6 Trailer ? How You Forget About It 🙄,UgygpwqThAXJv15U4ux4AaABAg,http://www.youtube.com/channel/UCk41n0dXVDxIXRubJuT499A,@Short_Insight,1,1,2023-12-28 07:26:23+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-28
3533,This year was mid,Ugyqa-jVpN3ZZQeGLvZ4AaABAg,http://www.youtube.com/channel/UCWpHlEHJs1eFALcnP1cJEnA,@LittleNinjaXYBA,0,0,2023-12-28 07:25:51+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3534,"Where ocean gate? 
Did i missed?",UgyqqvS79wQ2dp5lv2V4AaABAg,http://www.youtube.com/channel/UClCEyhDq4dBK60--TZtbkDA,@supalive3335,0,1,2023-12-28 07:20:41+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3535,👏🏻👏🏻👏🏻 Too good…,UgzG3Z1vzPYbz92gfst4AaABAg,http://www.youtube.com/channel/UCoIjWeNj8oq_lom_9FbxEkw,@phuln,0,0,2023-12-28 07:18:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3536,Where is Messi  . Won world cup,UgxqGVWTjJ8TFkrpqYF4AaABAg,http://www.youtube.com/channel/UCqhbncn6WUzO4yOmG0F59SA,@newadhil,2,0,2023-12-28 07:13:03+00:00,sJs_64OUpEs,2,"2023, in 7 minutes",2023-12-28
3537,imagine being able to watch 2024s video now.....,UgyHrPi61OzL3kSLbJJ4AaABAg,http://www.youtube.com/channel/UCHDY4X9kdILBUgvmUwFZYqA,@morbin_memes,0,0,2023-12-28 07:10:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3538,"Wish they had a little more positivity, just sayin",Ugz4Tdq1FkiLJLOOu4d4AaABAg,http://www.youtube.com/channel/UCHD1tk2AMb579bgOhQQmx4Q,@derrillgifford7897,0,0,2023-12-28 07:08:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3539,I guess we had a good run,Ugxa6vVYsFt075RvYpN4AaABAg,http://www.youtube.com/channel/UC1E_S9DpBG3denSFPmSf3GQ,@julienrockingham-ip4co,0,0,2023-12-28 07:07:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3540,Free Palestine!!! 🇵🇸,Ugyh7EHSN3MwJpXKj5t4AaABAg,http://www.youtube.com/channel/UCJI5h_0pMRTCTTkIc8zNNGA,@moizuddinahmed7764,0,1,2023-12-28 07:07:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3541,The world forget Myanmar 😢,Ugz3fGUFJWWbdjGwUcx4AaABAg,http://www.youtube.com/channel/UCKdAZ33UBE1rZkqTkIf6rIQ,@kaungminhtet2485,0,0,2023-12-28 07:03:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3542,but where is Gta IV,UgwC-WaFl3YGzQPMpIZ4AaABAg,http://www.youtube.com/channel/UCT0uoOkvS2hg93bd4x5EW1g,@filmegna,0,0,2023-12-28 07:01:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3543,Great video. Vox just took me through an emotional roller costar ❤,UgzS44Kr4Y8DTdz1aqZ4AaABAg,http://www.youtube.com/channel/UC5WbVw-BQpb95H5QHtS13Og,@alexagyemang5500,0,0,2023-12-28 07:00:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3544,n that's how i begin my day,UgxUv-H1e2LkuGVLpYB4AaABAg,http://www.youtube.com/channel/UC3_sFEcgFZEXNL6K6xuHY0A,@2tresen,0,1,2023-12-28 06:57:38+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3545,"2023, what a year.",UgzIAD7P-rGRG806fbt4AaABAg,http://www.youtube.com/channel/UCgpBpao9NEKrtCgTfU36Fww,@nickoangeloantin1701,0,0,2023-12-28 06:57:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3546,Gta 6 should have made the video,UgwKNhmYBjcOT3SFIZh4AaABAg,http://www.youtube.com/channel/UCnhIXziip19PBjPnq5HM2tQ,@MessidinhoGaming,0,0,2023-12-28 06:56:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3547,I see more of India on the global landscape and less of China..is this a telling of the next few years where USA will try to reduce China's global dominance?,UgyHSsjv_uwlqRLWarB4AaABAg,http://www.youtube.com/channel/UCE5O_2Fuwj7Kpb8kwPCWJXQ,@ritagam4514,0,1,2023-12-28 06:56:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3548,"Happy to know 2024 can't be worse
Right ?.?.?",Ugxp-pS6BCYmf8o2BsV4AaABAg,http://www.youtube.com/channel/UCeYUGhahvAR-Whri7Ps6wPg,@niraa7294,0,0,2023-12-28 06:54:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3549,"i really enjoyed it, but is heavily centered on USA though",Ugwvy5iEBDbn1DTr2Yt4AaABAg,http://www.youtube.com/channel/UC6tS90HeyKEtA3LYQ_I894g,@flavioancajimazavaleta1630,0,1,2023-12-28 06:54:24+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3550,Vox is 💓,UgyY6cihxrgTGos2baV4AaABAg,http://www.youtube.com/channel/UCEwUsfitSvfoMEslWDCmbgQ,@AilSoh,0,0,2023-12-28 06:54:00+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3551,Free palestine,Ugx-oIxqeAq0-9pc21Z4AaABAg,http://www.youtube.com/channel/UCVYsJPc3pLtbAPXjFt2kqvA,@adityaswastama4322,0,0,2023-12-28 06:52:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3552,only in Ohio,UgywxG7Pie3bVeK71bJ4AaABAg,http://www.youtube.com/channel/UCSfq9IomjIaWIH8QgbsQQdQ,@hehehehehaw6842,1,1,2023-12-28 06:52:24+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-28
3553,The pope has drip 💪💪,UgzS4qYRFn67ZFeuHc94AaABAg,http://www.youtube.com/channel/UCeDZKAdpDJW3e1UEvVOPdhg,@CrinklyLawyer73,0,1,2023-12-28 06:52:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3554,"Worst year for me, destroyed my highest point during December 2022. Hope 2024 will be better 4 allofuz",UgwE0348tFZlbRCokmN4AaABAg,http://www.youtube.com/channel/UCjWYdT5xBBztJKeJT7JJodg,@dddrtvy5944,0,0,2023-12-28 06:50:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3555,Fitnah,Ugzmy6ZH1kEBsL0yEkl4AaABAg,http://www.youtube.com/channel/UCZ591qLCgZo326nBD2-axBg,@JumieTV,0,0,2023-12-28 06:45:10+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3556,I saw jisoo 😻😻,UgwmctdPxOiYXkfbhQp4AaABAg,http://www.youtube.com/channel/UCh87btbSpRMwjSOgItsBMLg,@kittiemamba,0,0,2023-12-28 06:44:58+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3557,This year has a lot of dark moments but I love how the video still shows great moments from the year. Hope next year will be better,Ugx3Bim4cp2a3m0w3oF4AaABAg,http://www.youtube.com/channel/UCjB2thQvT0XWpGPWuwPobzw,@angelinebena9675,3,290,2023-12-28 06:44:43+00:00,sJs_64OUpEs,3,"2023, in 7 minutes",2023-12-28
3558,"India first to land on the dark side of the moon?
Or is Vox only America-centric?",UgxApsS_NUXZ-XdRkpN4AaABAg,http://www.youtube.com/channel/UCxNa3GvL4faZAdDfQG1bBkQ,@darkvader9217,0,2,2023-12-28 06:43:54+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3559,BLACKPINK and Jisoo here,UgytcR-nEoygzGt5tvF4AaABAg,http://www.youtube.com/channel/UCM_UDewpQlDIZTzrCXH2V_A,@NikitaSerov,0,1,2023-12-28 06:41:56+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3560,Dam season 2023 has finally come to an end!,Ugw400-hSbuz75hjwlF4AaABAg,http://www.youtube.com/channel/UC1ZF7pGPzD_KJjGMOZU7YXA,@banelemkhize1088,0,1,2023-12-28 06:36:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3561,Great video!,Ugy81RG-yS4LzHA8dXZ4AaABAg,http://www.youtube.com/channel/UCcWsa8pLk2SGp91ki3RwRfQ,@maxdon2001,0,0,2023-12-28 06:35:26+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3562,australia winning wc should have been included,UgxWfW6XizExpICiBkp4AaABAg,http://www.youtube.com/channel/UC6lk82ulaiMTIYMqTpNz5pA,@user-bx5zl3fo2z,0,0,2023-12-28 06:34:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3563,Wow! What a wonderful editing. It shows all the real world conflicta yet ends on high note.,UgxlFaoexfc9k9nbpbF4AaABAg,http://www.youtube.com/channel/UCg7wSovBFn0mQ78A7aLjG7w,@cookies7482,0,2,2023-12-28 06:33:57+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3564,You forgot puff daddy,Ugzx18IKdomrKI7maaZ4AaABAg,http://www.youtube.com/channel/UCIoiVM_Ea1inbqK_Vy1-BRg,@kudzaim5434,0,0,2023-12-28 06:31:09+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3565,what about cricket wc,UgxKJw_TW-Mmp9lTnPd4AaABAg,http://www.youtube.com/channel/UCkabEEE2kF31YClZO_mEgPw,@LightYagami-oe4fj,0,0,2023-12-28 06:28:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3566,2.2 dropped,UgwYyu-nfAbNX7cMOtx4AaABAg,http://www.youtube.com/channel/UCp8OzTjbsf94-C4bWXTEFIw,@ricogoins,0,0,2023-12-28 06:28:13+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3567,You could have just said 2023 in WESTERN world.,UgzE48QBGE4MooPMuLp4AaABAg,http://www.youtube.com/channel/UCLDa0k4Q45N3kJy5XAuxceA,@leonndambuki4284,0,1,2023-12-28 06:27:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3568,"You forgot to mention the genocide of the chins in Myanmar. Leading to illegal chin-kuki infiltration in Manipur, demanding a separate chin-kuki state administration with almost over 50% land of the Manipur state which lead to the death of innocent civillians.",UgxHpIgqjyZWCBUHZoN4AaABAg,http://www.youtube.com/channel/UCejoKndnds7qdlFLwuuCX3Q,@venn9552,0,0,2023-12-28 06:27:23+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3569,I miss youtube rewind,UgxMy9M_zSjkJeUPMnN4AaABAg,http://www.youtube.com/channel/UCMNF0bxHFs7UqaULt9uE4UA,@miya-fb9oi,0,0,2023-12-28 06:27:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3570,keep it alive,Ugws_4uXB6yNTPFbN3V4AaABAg,http://www.youtube.com/channel/UC1OY2h0uWwBGolXbiMSiRkw,@11n_n,0,0,2023-12-28 06:26:14+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3571,Titled should be : USA in 2023,UgwRNVJHawyQ_MyPuMd4AaABAg,http://www.youtube.com/channel/UCShAYUaCtsz7JIZ8V9Xr25g,@safiblogs6704,0,0,2023-12-28 06:24:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3572,5:07,UgxlgVq0kjBLilhbTxB4AaABAg,http://www.youtube.com/channel/UCfaffbZ9qKx6hq9FDbggEKQ,@bigfathercheeseproductions,0,0,2023-12-28 06:23:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3573,Now im afraid of 2024,UgwF-m4zqaA-bXBYtzp4AaABAg,http://www.youtube.com/channel/UC3Hi53T-Yj50Ryj0JWqLIsQ,@falala8447,0,0,2023-12-28 06:21:57+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3574,Thank you for reminding me why I feel depressed,UgwSEm5Er7HJrd1yzZh4AaABAg,http://www.youtube.com/channel/UC1AB5nPX51axINh46L8vGVg,@Tenshi_ZA,0,0,2023-12-28 06:20:58+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3575,you made me cry 🥲🥲,Ugy0AWXA2vivPE6ou9V4AaABAg,http://www.youtube.com/channel/UCAPLA2fpRCCv8cAAO3Nj-hw,@nidhisalian6383,0,0,2023-12-28 06:20:32+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3576,mathew perry ?,UgzdUI5bkbaVe_HhpgR4AaABAg,http://www.youtube.com/channel/UCT0iJmJ2uUaFqW3sFtEcTFQ,@pratikk7099,0,0,2023-12-28 06:19:04+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3577,This video is selective journalism at its peak!,UgzLHd4xqxWI_aaylFN4AaABAg,http://www.youtube.com/channel/UCJJl9AIZN63EnFiMVsV29JQ,@itskartikaysharma,0,0,2023-12-28 06:16:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3578,Oh my heart 🥺💜 this was beautiful!,Ugx9z98Kb0YCp2I_esx4AaABAg,http://www.youtube.com/channel/UC-DEPNdm6zOw-wpyWp4mtPw,@DANIxDANGER,0,0,2023-12-28 06:15:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3579,Hope next year will change almost everything. ❤,UgxVflwAgZ4cKtHTwLd4AaABAg,http://www.youtube.com/channel/UCL6uBUiwwu7u1NjMosKvXLw,@mosesmoncy3280,0,0,2023-12-28 06:14:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3580,Is anyone else bothered how out of order all these clips are?,UgyszLfTMGErO7Z6MGh4AaABAg,http://www.youtube.com/channel/UCfESes68ald-hQPn3Z2-phQ,@RubyRedDances,0,0,2023-12-28 06:11:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3581,This was ok at best.,UgxzVSk5sUBRtgg3ZhJ4AaABAg,http://www.youtube.com/channel/UCXA9ec1Npj308AY5r6vxALw,@computerex,0,0,2023-12-28 06:10:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3582,No way they didn’t include Argentina winning the World Cup ?,UgxoCmE4vWlbSgx5kn54AaABAg,http://www.youtube.com/channel/UCrVrnAm8854qhLqtg-EslAQ,@firevortex9640,1,0,2023-12-28 06:09:28+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-28
3583,"Thank you for the video ❤️
Wish everyone a very Happy New Year in advance.",UgxAec-9Pp2dDcx6WzF4AaABAg,http://www.youtube.com/channel/UCuLu8vVV2McNGuESqo36LuA,@champ360yt4,0,6,2023-12-28 06:07:10+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3584,What a year.,UgzsjsJ-_NsJu_KXfet4AaABAg,http://www.youtube.com/channel/UCB_tOApIzYlwa9NpcuD4dww,@st0rytim3_blah9,0,0,2023-12-28 06:06:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3585,Can someone remind me what happened here 3:12,Ugz4Zr5sTp2KUpgVsi94AaABAg,http://www.youtube.com/channel/UCzi-fT3Fy8Tu2GsprhX6_0g,@edisony8221,1,0,2023-12-28 05:58:13+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-28
3586,Sentient Generative AI is coming fast and will control the world in the next 25 years! Mark my words!,UgzxJOr0VO08kzY7Dnp4AaABAg,http://www.youtube.com/channel/UCbw0itsUl_pkIs0iXH7xDWg,@francesanderson,0,1,2023-12-28 05:56:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3587,Didn’t even cover skibidi toilet🤦‍♂️,UgwzvVx6eCyAI5U4CpJ4AaABAg,http://www.youtube.com/channel/UCjgPvRUCnSyiuI39m_kLnkg,@NJNANATE,2,1,2023-12-28 05:56:29+00:00,sJs_64OUpEs,2,"2023, in 7 minutes",2023-12-28
3588,BACK AGAIN OMG 28/12/23,UgwapGXrstmhMv6plFR4AaABAg,http://www.youtube.com/channel/UCnQ6lF9pCA3Tj81-4N2m0zQ,@fearlesssoul3091,0,0,2023-12-28 05:56:13+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3589,Great video... So much happening in the world right now,Ugwv8In4CQ96U58EtbB4AaABAg,http://www.youtube.com/channel/UCzuAG8oFxaNZKTol_t_ccCg,@singingwithsiren,0,0,2023-12-28 05:55:28+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3590,"This year, the tallest and most powerful rocket in the world was launched *twice* and nothing was said about it?",UgwuL-QxOcxOKWXLdPN4AaABAg,http://www.youtube.com/channel/UCs-LpN-PxHgPNUrJ2NuI_Rg,@TrapAstronaut,0,0,2023-12-28 05:55:16+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3591,The last of our days,UgzSoFRqR2Ll8LRwcN94AaABAg,http://www.youtube.com/channel/UCc3_TN3TjdcZS7MvKG7JIOw,@franksanders7320,0,1,2023-12-28 05:52:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3592,Anxiety in 7 minutes,UgxL6GHwZJIVzJXyYfl4AaABAg,http://www.youtube.com/channel/UCc3UdX9WsuiuV4FkejHN9Uw,@leomationsyt8112,0,0,2023-12-28 05:48:58+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3593,Succession sneak I see you Vox editor <3,UgyYmZY7Ba4JmHNHCgF4AaABAg,http://www.youtube.com/channel/UCS48a0b_VROK6it8rRmOKHA,@samhopko,0,0,2023-12-28 05:47:42+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3594,nothing happy happens in the history of 2023?,Ugx8B-h8fw-0Ogm6wxh4AaABAg,http://www.youtube.com/channel/UCsunq8olg548laaEpsGWvVA,@hihi8804,0,0,2023-12-28 05:47:19+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3595,6:37 jisoo's flower 🌺🌺,Ugz0VsykYy5kAN8c5lF4AaABAg,http://www.youtube.com/channel/UCEBv7-T9JauO8weo4fCWfAw,@arjumandaziz2683,0,2,2023-12-28 05:46:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3596,Actual Vox W,UgwjisuHaeHv6rDLcht4AaABAg,http://www.youtube.com/channel/UCRvFnRbHfI1WTjux80Ibr1g,@isaacl6402,0,0,2023-12-28 05:43:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3597,Missed me jerking it 365 times at least dawg. How did that not make it?,UgxX8SpOi32NTGmlszJ4AaABAg,http://www.youtube.com/channel/UCXERlKalsGzysmdFTA8BjYQ,@das_it_mane,0,1,2023-12-28 05:43:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
3598,I wish this video would have presented the events chronologically 🙃,UgwJvLtOPl1Wxwkk9Od4AaABAg,http://www.youtube.com/channel/UCdWamRIJnT55vIzkPouoAHQ,@ChrisMrPeligroBoone,0,4,2023-12-28 05:42:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-28
